review_id,review_text,sentiment,product_category,is_hinglish,is_borderline,rating
REV02461,Excellent quality..  Worth every rupee I spent on this.. ,positive,Sports,False,False,4
REV02462,Just received my order and I must say it is wonderful.,positive,Beauty,False,False,2
REV02463,Best purchase I made this year. Highly recommend to everyone.,positive,Footwear,False,False,5
REV02464,Excellent qlty. Worth every rupee I spent on this.,positive,Electronics,False,False,4
REV02465,Was expecting more for this price honestly. Just average.,positive,Books,False,True,2
REV02466,"Good product, good delivery. Happy customer overall.",positive,Toys,False,False,4
REV02467,Really happy happy with this purchase. Will definitely buy again.,positive,Beauty,False,False,5
REV02468,Excellent quality. Worth every rupee I spent on this.,positive,Sports,False,False,4
REV02469,Very good quality. Dil khush ho gaya dekhke ekdum.,positive,Footwear,True,False,4
REV02470,"Good product, good delivery. Happy customer overall.",positive,Beauty,False,False,5
REV02471,Looks premium and feels premium too. No regrets at all.,positive,Footwear,False,False,5
REV02472,"Sach mein bahut badhiya hai bhai, paisa vasool hai.",positive,Beauty,True,False,4
REV02473,really happy with this purchase. will definitely buy again.,positive,Electronics,False,False,5
REV02474,Maine pehle socha tha theek hoga but it is amazing yaar.,positive,Footwear,True,False,5
REV02475,"Perfect gift, recipient loved it. Packaging was neat.",positive,Beauty,False,False,5
REV02476,Really happy with this purchase. Will definitely buy again.,positive,Footwear,False,False,5
REV02477,Works perfectly..  No complaints whatsoever..  5 stars.. ,positive,Sports,False,False,4
REV02478,Loved it! Quality exceeded my expectations completely.,positive,Books,False,False,4
REV02479,Bahut acha product hai! Delivery bhi fast thi. Bilkul recommend karunga.,positive,Beauty,True,False,4
REV02480,Very durable. Been using it for 3 weeks with zero issues.,positive,Footwear,False,False,5
REV02481,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Books,False,False,4
REV02482,Ekdum best product hai. Koi complaint nahi hai mujhe.,positive,Books,True,False,5
REV02483,"Smooth delivery, zero damage, product works like a charm.",positive,Electronics,False,False,4
REV02484,Five stars! Product is exactly as described. Fast shipping.,positive,Books,False,False,4
REV02485,Absolutely love this product. My whole family liked it.,positive,Clothing,False,False,4
REV02486,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Electronics,False,False,4
REV02487,Delivered on time and product is premium quality.,positive,Beauty,False,False,5
REV02488,Great customer service and the product is top top notch.,positive,Footwear,False,False,4
REV02489,delivered on time and product is premium quality.,positive,Books,False,False,5
REV02490,Delivered on time and product is premium quality.,positive,Electronics,False,False,4
REV02491,Looks premium and feels premium too. No regrets at all.,positive,Books,False,False,4
REV02492,Arrived 2 days early and the quality is fantastic.,positive,Footwear,False,False,4
REV02493,Really happy with this purchase. Will definitely buy again.,positive,Clothing,False,False,1
REV02494,Bahut acha product hai! Delivery bhi fast thi. Bilkul recommend karunga!!,positive,Sports,True,False,4
REV02495,Price is fair for what you get. Good investment overall.,positive,Beauty,False,False,3
REV02496,Paise ki full value mili. Highly recommend karunga sab ko.,positive,Books,True,False,5
REV02497,Very sturdy and well-made. Exceeded expectations honestly.,positive,Beauty,False,False,4
REV02498,"Average hi hai, na zyada accha na bura. Chalega.",negative,Electronics,True,True,3
REV02499,Just received my order and I must say it is wonderful.,positive,Beauty,False,False,5
REV02500,Unboxed this today and immediately impressed by the quality.,positive,Beauty,False,False,5
REV02501,Superb quality and packaging was also great. No complaints.,positive,Clothing,False,False,4
REV02502,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Beauty,False,False,4
REV02503,Delivered on time and product is premium quality.,positive,Clothing,False,False,4
REV02504,Very durable. Been using it it for 3 weeks with zero issues.,positive,Sports,False,False,4
REV02505,"Looks decent in photos, slightly different in person.",positive,Clothing,False,True,4
REV02506,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Beauty,False,False,5
REV02507,very good quality. dil khush ho gaya dekhke ekdum.,positive,Toys,True,False,5
REV02508,Totally worth it. A must buy for anyone looking for this.,positive,Beauty,False,False,2
REV02509,Product works but customer service was not great.,positive,Footwear,False,True,4
REV02510,Product looks exactly like the photos. Very satisfied customer.,positive,Books,False,False,5
REV02511,amazing product! exactly what i needed. delivery was fast too.,positive,Beauty,False,False,5
REV02512,Product is defective. Contacted support but no response yet.,negative,Clothing,False,False,3
REV02513,"Price ke hisaab se zyada expect tha, par chalta hai.",negative,Footwear,True,True,3
REV02514,"Smooth delivery, zero damage, product works like a charm.",positive,Books,False,False,4
REV02515,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Clothing,False,False,5
REV02516,"Good product, good delivery. Happy customer overall.",positive,Footwear,False,False,4
REV02517,Pathetic quality. Expected much better for this price point.,negative,Books,False,False,2
REV02518,Really happy with this purchase. Will definitely buy again.,positive,Clothing,False,False,5
REV02519,Loved it! Quality exceeded my expectations completely.,positive,Beauty,False,False,5
REV02520,"Perfect gift, recipient loved it. Packaging was neat.",positive,Electronics,False,False,5
REV02521,Terrible quality. Nothing like the pictures shown online.,negative,Beauty,False,False,2
REV02522,Absolutely love this product. My whole family liked it.,positive,Sports,False,False,5
REV02523,Scam! The product is completely different from what was shown.,negative,Books,False,False,2
REV02524,Great value for money. Very impressed with the build.,positive,Books,False,False,4
REV02525,Very durable. Been using it for 3 weeks with zero issues.,positive,Footwear,False,False,5
REV02526,Packaging bhi achi thi aur product bhi superb. Happy customer!,positive,Footwear,True,False,4
REV02527,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Clothing,False,False,4
REV02528,Just received my order and I must say it is wonderful.,positive,Footwear,False,False,4
REV02529,Just received my order and I must say it is wonderful.,positive,Beauty,False,False,5
REV02530,Looks nothing like the photo. Felt cheated after opening it.,negative,Sports,False,False,1
REV02531,Product looks exactly like the photos. Very satisfied customer.,positive,Toys,False,False,4
REV02532,Was expecting more for this price honestly. Just average.,negative,Clothing,False,True,2
REV02533,Excellent item. Fast shipping. Great seller to buy from.,positive,Footwear,False,False,5
REV02534,Very sturdy and well-made. Exceeded expectations honestly.,positive,Clothing,False,False,4
REV02535,"Good for the price, but do not expect premium quality.",negative,Beauty,False,True,4
REV02536,"Good for the price, but do not expect premium quality.",negative,Footwear,False,True,3
REV02537,Excellent quality. Worth every rupee I spent on this.,positive,Books,False,False,5
REV02538,Build quality is solid. Looks even better in person.,positive,Footwear,False,False,5
REV02539,Great customer service and the product is top notch.,positive,Electronics,False,False,4
REV02540,"Ek dum acha hai yaar, sach mein surprised tha main.",positive,Electronics,True,False,4
REV02541,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Electronics,False,False,4
REV02542,Bahut acha product hai! Delivery bhi fast thi. Bilkul recommend karunga.,positive,Clothing,True,False,4
REV02543,Zabardast item! Jaldi deliver hua aur condition mein perfect tha.,positive,Footwear,True,False,4
REV02544,Arrived 2 days early and the quality is fantastic.,positive,Electronics,False,False,5
REV02545,Arrived 2 days early and the quality is fantastic.,positive,Clothing,False,False,4
REV02546,Just received my order and I must say it is wonderful.,positive,Beauty,False,False,5
REV02547,Great value for money. Very impressed with the build.,positive,Clothing,False,False,4
REV02548,Very disappointed. Product stopped working after just 2 days.,negative,Electronics,False,False,1
REV02549,Broke after first use. Very poor build quality overall.,negative,Clothing,False,False,1
REV02550,"Ek dum mast item hai yaar..  Worth the price, no regrets.. ",positive,Beauty,True,False,4
REV02551,Delivered on time and product is premium quality.,positive,Books,False,False,4
REV02552,"Good for the price, but do not expect premium quality.",negative,Clothing,False,True,4
REV02553,Best purchase I made this year. Highly recommend to to everyone.,positive,Beauty,False,False,4
REV02554,"Perfect gift, recipient loved it. Packaging was neat.",positive,Books,False,False,2
REV02555,Superb quality and packaging was also great. No complaints.,positive,Books,False,False,4
REV02556,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Sports,False,False,5
REV02557,"Good product, good delivery. Happy customer overall.",positive,Beauty,False,False,4
REV02558,Unboxed this today and immediately impressed by the quality.,positive,Books,False,False,4
REV02559,Really happy with this purchase. Will definitely buy again.,positive,Beauty,False,False,5
REV02560,"Average product. Not bad, not great. Could be better.",negative,Electronics,False,True,3
REV02561,Totally worth it. A must buy for anyone looking for this.,positive,Footwear,False,False,4
REV02562,Excellent quality. Worth every rupee I spent on this.,positive,Electronics,False,False,5
REV02563,"Reliable product, came well packaged, does the job well.",positive,Books,False,False,4
REV02564,Absolutely love this product. My whole family liked it.,positive,Beauty,False,False,4
REV02565,Five stars! Product is exactly as described. Fast shipping.,positive,Electronics,False,False,5
REV02566,Arrived 2 days early and the qlty is fantastic.,positive,Books,False,False,5
REV02567,"Sach mein bahut badhiya hai bhai, paisa vasool hai.",positive,Electronics,True,False,2
REV02568,"Waste of money, does not do what it claims..  Very angry.. ",negative,Toys,False,False,1
REV02569,Looks premium and feels premium too. No regrets at all.,positive,Books,False,False,4
REV02570,Totally worth it. A must buy for anyone looking for this.,positive,Electronics,False,False,4
REV02571,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Electronics,False,False,2
REV02572,"Perfect gift, recipient loved it. Packaging was neat.",positive,Sports,False,False,5
REV02573,Just received my order and I must say it is wonderful.,positive,Clothing,False,False,4
